ticker,ticker_full,name_yahoo,exchange,quote_type,currency,financial_currency,sector,industry,industry_key,summary,employees,website,hq_country,hq_city,hq_state,price,mcap_yahoo,shares_outstanding,float_shares,volume_avg,volume_avg_10d,beta,revenue_info,ebitda_info,gross_margin,operating_margin,profit_margin,total_cash,total_debt_info,held_insiders,held_institutions,analysts,revenue_stmt,cost_of_revenue,gross_profit,ebitda_stmt,operating_income,net_income,revenue_year,construction_in_progress,net_ppe,gross_ppe,total_assets,cash_and_equiv,total_debt,stockholders_equity,balance_year,capex,stock_issuance,operating_cf,free_cf,exploration_spend,cashflow_year,fetch_status,fetch_note,fetched_at
TAR,TAR.AX,Taruga Minerals Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Other Precious Metals & Mining,other-precious-metals-mining,"Taruga Minerals Limited engages in the mineral exploration and development activities in Australia. The company primarily explores for gold, copper, silver, cobalt, zinc, lead, base, and rare earth element metals deposits. The company was formerly known as Taruga Gold Limited and changed its name to Taruga Minerals Limited in June 2018. Taruga Minerals Limited was incorporated in 2011 and is based in Perth, Australia.",,https://tarugaminerals.com.au,Australia,Perth,WA,0.025,23737794,949511716,483396660,1281446,1588147,1.02,20464,-2334735,1.0,-174.53174,0.0,1765396,0,0.43823,0.0,,82726.0,,82726.0,-10263097.0,-10320562.0,-10298576.0,2024,,160073.0,326422.0,2649368.0,2330422.0,,2411467.0,2024,-513355.0,3500000.0,,-890367.0,,2024,ok,,2026-09-02T10:31:02
TAS,TAS.AX,Tasman Resources Ltd,ASX,EQUITY,AUD,AUD,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Tasman Resources Ltd engages in the exploration of mineral properties in Australia. It also explores for precious and base metals, including gold, silver, copper, cobalt, zinc, lead, nickel, and uranium, as well as iron-oxide. The company holds 100% interests in the Lake Torrens IOCG project; Pernatty IOCG project; and Parkinson Dam Gold, Silver, Lead, Zinc project. Tasman Resources Ltd was incorporated in 1987 and is based in Perth, Australia.",,https://www.tasmanresources.com.au,Australia,Perth,WA,0.032,17708198,553381189,231477406,543678,226469,1.452,21129168,16076225,0.9828,0.88914,0.80736,1460883,15157,0.48828,0.0,,2016640.0,627546.0,1389094.0,-15561961.0,-17086742.0,-13132246.0,2024,,16820955.0,21482693.0,23497605.0,987690.0,14032212.0,6276230.0,2024,-733875.0,1056309.0,,-6195305.0,,2024,ok,,2026-09-02T10:31:05
TAT,TAT.AX,Tartana Minerals Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Tartana Minerals Limited, together with its subsidiaries, engages in the exploration and development of mineral projects in Australia. The company explores for copper, zinc, gold, silver, lead, antimony, tin, and tungsten deposits, as well as rare earths, precious, and base metals. The company was formerly known as R3D Resources Limited and changed its name to Tartana Minerals Limited in April 2024. Tartana Minerals Limited is based in Sydney, Australia.",5,https://www.tartanaminerals.com.au,Australia,Sydney,NSW,0.019,7431776,391146106,172346848,3458631,814124,-0.575,2786863,-1836017,0.11894,-1.04785,-1.22281,10695,2970409,0.36664,0.0,,1763327.0,1650112.0,113215.0,-1836294.0,-2317751.0,-2590843.0,2024,,9815638.0,9815638.0,12439401.0,123200.0,1767253.0,5936723.0,2024,-694543.0,1724717.0,,-1174030.0,,2024,ok,,2026-09-02T10:31:08
TBR,TBR.AX,Tribune Resources Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Gold,gold,"Tribune Resources Limited, together with its subsidiaries, engages in the development, exploration, and production of mineral properties in Australia. It primarily explores for gold and silver deposits. The company holds interests in the East Kundana joint venture and the West Kundana joint venture located in Western Australia; and the Japa project located in Ghana, West Africa. It also holds an interest in Diwalwal Gold Project situated in Davao City Mindanao Island, Philippines. Tribune Resources Limited was incorporated in 1988 and is based in South Perth, Australia.",,https://tribune.com.au,Australia,South Perth,WA,5.4,283327616,52468077,16444020,9191,4780,0.473,166096000,108444584,0.74845004,0.52553004,0.26633,12473038,0,0.69231004,0.06221,,160309625.0,52137437.0,108172188.0,76645469.0,62958228.0,33235836.0,2025,4982404.0,112923752.0,385170117.0,350216612.0,12448796.0,45928.0,258367702.0,2025,-54829427.0,,,16919800.0,,2025,ok,,2026-09-02T10:31:10
TCG,TCG.AX,Turaco Gold Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Gold,gold,"Turaco Gold Limited operates as a gold exploration and development company in Cote d'Ivoire. Its principal project is the Afema gold project comprising central mining permit and three contiguous exploration permits, an exploration permit application, and an option over an additional application covering an area of approximately 1,600 square kilometers located in south-east Côte d'Ivoire. The company was formerly known as Manas Resources Limited and changed its name to Turaco Gold Limited in July 2021. Turaco Gold Limited was incorporated in 2007 and is based in West Perth, Australia.",,https://turacogold.com.au,Australia,West Perth,WA,0.81,875191936,1080483870,769363780,2599818,3539124,2.415,,-34466220,0.0,0.0,0.0,72325176,0,0.26102,0.20736,5,,,,-27129896.0,-35112980.0,-23279255.0,2025,,33777894.0,35109479.0,106371243.0,68078147.0,30518.0,109280271.0,2025,-1237842.0,60463863.0,,-30975472.0,,2025,ok,,2026-09-02T10:31:13
TEM,TEM.AX,Tempest Minerals Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Tempest Minerals Limited engages in mineral exploration and development activities in Australia. It primarily explores for base metals, energy minerals, copper, gold, iron, zinc, lithium, and industrial metal deposits. The company's flagship project is the Yalgoo project covering an area of 1000 square kilometers located in Yalgoo Region, Western Australia. The company was formerly known as Lithium Consolidated Mineral Exploration Limited and changed its name to Tempest Minerals Limited in August 2020. Tempest Minerals Limited was incorporated in 2016 and is headquartered in Mount Hawthorn, Australia.",,https://tempestminerals.com,Australia,Mount Hawthorn,WA,0.004,4407505,1101876292,648619479,292464,372635,-0.304,,-1157081,0.0,0.0,0.0,660849,0,0.42269,0.0,,,,,-1087356.0,-1092836.0,-875216.0,2024,,8803516.0,8831234.0,10833314.0,1465655.0,,10499878.0,2024,-1145973.0,21508.0,,-2098224.0,,2024,ok,,2026-09-02T10:31:15
TG1,TG1.AX,TechGen Metals Ltd,ASX,EQUITY,AUD,AUD,Basic Materials,Other Precious Metals & Mining,other-precious-metals-mining,"TechGen Metals Ltd engages in the exploration of gold and base metal projects in Australia. The company explores for copper, gold, silver, nickel, lead, and zinc deposits. TechGen Metals Ltd incorporated in 2018 and is headquartered in West Perth, Australia.",,https://www.techgenmetals.com.au,Australia,West Perth,WA,0.019,10358775,545198734,303599776,1941745,2770190,2.088,44737,-1174223,1.0,-55.85708,0.0,2646304,0,0.25273,0.0,,,,,-1673854.0,-1673854.0,-1645178.0,2024,,4358904.0,4358904.0,6850000.0,2322190.0,,6719288.0,2024,-945717.0,2798000.0,,-1881371.0,,2024,ok,,2026-09-02T10:31:17
TG6,TG6.AX,TG Metals Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Other Precious Metals & Mining,other-precious-metals-mining,"TG Metals Limited engages in the discovery, exploration, and development of mineral deposits in Western Australia. The company explores for lithium and gold deposits. Its flagship project comprises the Lake Johnston project that includes a tenement area of approximately 414 square kilometers located in the Goldfields-Esperance region of Western Australia. TG Metals Limited was incorporated in 2020 and is headquartered in West Perth, Australia.",,https://www.tgmetals.com.au,Australia,West Perth,WA,0.265,35907248,135499061,50716744,157674,380673,0.435,,-1820076,0.0,0.0,0.0,3592220,106950,0.4314,0.098079994,,,,,-1274950.0,-2011778.0,-1418500.0,2025,,12029347.0,12029347.0,13797847.0,734917.0,133741.0,12373340.0,2025,-5689521.0,10112824.0,,-6742261.0,,2025,ok,,2026-09-02T10:31:20
TGH,TGH.AX,Terragen Holdings Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Agricultural Inputs,agricultural-inputs,"Terragen Holdings Limited engages in the research, development, and commercialization of biological products for the agriculture sector in Australia and New Zealand. The company offers Mylo and Terragen Probiotic for Ruminants, which are animal feed supplement probiotics for cows and calves; and Great Land Plus, a bio-stimulant for the home garden market, supporting soil health, nutrient availability, and plant growth for lawns, gardens, and indoor plants. Terragen Holdings Limited was incorporated in 1996 and is based in Coolum Beach, Australia.",,https://www.terragen.com.au,Australia,Coolum Beach,QLD,0.023,18933576,823198993,207363826,91417,165260,-0.277,2077842,-3570732,0.71944,-1.18954,-1.80541,7388342,275572,0.70088995,0.0061299996,,2137088.0,79645.0,2057443.0,-3515515.0,-3969126.0,-3014078.0,2024,,654937.0,3236801.0,6947134.0,4543013.0,542227.0,5316251.0,2024,-132930.0,3503017.0,,-2454336.0,,2024,ok,,2026-09-02T10:31:22
TGM,TGM.AX,Theta Gold Mines Limited,ASX,EQUITY,AUD,USD,Basic Materials,Gold,gold,"Theta Gold Mines Limited engages in the gold exploration and development business in South Africa. The company's flagship project is the TGME Gold Mine project located in South Africa. The company was formerly known as Stonewall Resources Limited and changed its name to Theta Gold Mines Limited in December 2018. Theta Gold Mines Limited was incorporated in 2008 and is based in Sydney, Australia.",,https://www.thetagoldmines.com,Australia,Sydney,NSW,0.195,260741584,1337136337,668726052,251063,430057,1.132,,2191500,0.0,0.0,0.0,12476000,11630000,0.45221,0.038510002,,,,,-3309000.0,-3726000.0,-6391000.0,2024,,17684000.0,18307000.0,23803000.0,2590000.0,17737000.0,-2119999.9999,2024,-1724000.0,8635000.0,,-6176000.0,,2024,ok,,2026-09-02T10:31:25
TGN,TGN.AX,Tungsten Mining NL,ASX,EQUITY,AUD,AUD,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Tungsten Mining NL engages in the exploration, evaluation, and development of mineral resources in Australia. It primarily explores for tungsten, molybdenum, gold, silver, copper, bismuth deposits, and other minerals. The company's flagship property is the 100% owned Mt Mulgine project located in the Murchison region of Western Australia. Tungsten Mining NL was incorporated in 2011 and is based in West Perth, Australia.",,https://www.tungstenmining.com,Australia,West Perth,WA,0.28,390975264,1396340206,803494841,1293134,3075295,0.03,85495,-5113851,1.0,-3144.3394,0.0,7656343,449232,0.28092,0.00017000001,1,,,,-6415314.0,-8006889.0,-7816888.0,2025,,40042036.0,42298813.0,42897522.0,2520033.0,4560292.0,28562998.0,2025,-3811705.0,-18572.0,,-9345165.0,,2025,ok,,2026-09-02T10:31:28
THR,THR.AX,Thor Energy Plc,ASX,EQUITY,AUD,GBP,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Thor Energy Plc engages in the exploration and development of mineral properties in Australia. It explores for uranium, vanadium, copper, tungsten, molybdenum, gold, lithium, nickel, and other mineral deposits. The company holds interests in the Wedding Bell uranium and the Radium Mountain projects located in Colorado and the Vanadium King project located in south-east Utah. It also holds interests in the Molyhil tungsten-molybdenum project located north-east of Alice Springs in Northern Territory. The Ragged Range gold, copper, lithium, and nickel project situated in Eastern Pilbara Craton, Western Australia and the Alford East copper-gold project located in South Australia. The company was formerly known as Thor Mining PLC and changed its name to Thor Energy Plc in January 2023. Thor Energy Plc was incorporated in 2004 and is headquartered in London, the United Kingdom.",,https://thorenergyplc.com,United Kingdom,London,,0.009,9270653,1030072634,733401415,742134,1437632,0.127,,-1080000,0.0,0.0,0.0,787000,0,0.037609998,0.0,,0.0,,,-487000.0,-711000.0,-520000.0,2023,,12791000.0,200000.0,14473000.0,898000.0,61000.0,14255000.0,2023,-1680000.0,1370000.0,-620000.0,-2300000.0,,2023,ok,,2026-09-02T10:31:30
TIO,TIO.AX,Temas Resources Corp.,ASX,EQUITY,AUD,CAD,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Temas Resources Corp. engages in the acquisition, exploration, and development of mineral properties in Canada. The company explores for iron, titanium, and vanadium deposits. It holds 100% interest in the La Blache property comprising 122 claims covering approximately an area of 7,000 hectares located in Quebec, Canada; and 100% interest in The Lac Brule Property comprising 36 mineral claims covering approximately an area of 2,016 hectares located in Quebec, Canada. The company was formerly known as Clean Earth Chemical Corp. and changed its name to Temas Resources Corp. in August 2019. Temas Resources Corp. was incorporated in 2018 and is headquartered in Vancouver, Canada.",,https://temasresources.com,Canada,Vancouver,BC,0.095,10284716,108260171,91126916,186593,95624,1.28,59681,,0.77489,-36.12481,0.0,3388888,0,0.37175,0.048070002,,0.0,0.0,0.0,-5952768.0,-5933713.0,-5996491.0,2025,,6712173.0,,12249247.0,4704835.0,96406.0,10559603.0,2025,-685308.0,11015801.0,-5606450.0,-6291758.0,,2025,ok,,2026-09-02T10:31:32
TKM,TKM.AX,Trek Metals Limited,ASX,EQUITY,AUD,AUD,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Trek Metals Limited, together with its subsidiaries, explores and evaluates mineral properties in Australia. It explores for gold, manganese, lithium, copper, nickel, base metals, uranium, and rare earth element deposits. The company was formerly known as Zambezi Resources Limited and changed its name to Trek Metals Limited in January 2017. Trek Metals Limited was incorporated in 2007 and is based in Subiaco, Australia.",,https://trekmetals.com.au,Australia,Subiaco,WA,0.058,42408080,731173800,520550146,1874881,1093776,1.619,,-2667196,0.0,0.0,0.0,14507339,39532,0.27798,0.0,,,,,-8314754.0,-6622474.0,-8403415.0,2026,,8277592.0,8302360.0,24736276.0,14496339.0,39532.0,24304657.0,2026,-4295316.0,18486223.0,,-5319886.0,,2026,ok,,2026-09-02T10:31:35
TLG,TLG.AX,Talga Group Ltd,ASX,EQUITY,AUD,AUD,Basic Materials,Other Industrial Metals & Mining,other-industrial-metals-mining,"Talga Group Ltd provides natural graphite battery anode materials in Australia, Sweden, Germany, and the United Kingdom. It operates through Graphite Exploration; Graphite Development; and Research and Development segments. The company explores for lithium, copper, anode, and graphite deposits. It also offers battery materials, such as active anode products under the Talnode brand, as well as advanced materials, including graphitic materials under the Talphite brand. In addition, the company provides graphene additives under the Talga's Talphene brand. Its products are used in the electric vehicle, consumer electronic, energy storage systems, consumer goods, and industrial application markets. The company was formerly known as Talga Resources Limited and changed its name to Talga Group Ltd in November 2020. Talga Group Ltd was incorporated in 2009 and is headquartered in West Perth, Australia.",,https://www.talgagroup.com,Australia,West Perth,WA,0.3,153278048,510926796,455480425,539411,236087,1.157,151883,-20671852,0.0,-123.891174,0.0,28378110,733568,0.09297,0.04022,1,225405.0,,225405.0,-36338221.0,-39646785.0,-38256533.0,2024,10122247.0,29936650.0,38235515.0,46096007.0,14095223.0,1441018.0,40228747.0,2024,-10447000.0,19000000.0,,-42113498.0,,2024,ok,,2026-09-02T10:31:38
